# timestamp, x, y, z, rx, ry, rz
3065000000,1.32807373200185,-0.57470882359095,3.76243670118970,2.86696772261754,1.88324579434713,-0.34967647626226
3066000000,1.32308416278969,-0.58244661639538,3.76300468206333,2.87330013914218,1.87451031779077,-0.34767375969389
3067000000,1.31804963824378,-0.59014432975898,3.76357208263434,2.87960130694123,1.86575062239210,-0.34567013222054
3068000000,1.31297046567740,-0.59780170339131,3.76413890281525,2.88587112615242,1.85696683245497,-0.34366563118240
3069000000,1.30784695390463,-0.60541847928685,3.76470514251863,2.89210949754796,1.84815907278179,-0.34166029390928
3070000000,1.30267941322377,-0.61299440173364,3.76527080165717,2.89831632253754,1.83932746866952,-0.33965415771949
3071000000,1.29746815540063,-0.62052921732175,3.76583588014363,2.90449150317128,1.83047214590564,-0.33764725991850
3072000000,1.29221349365181,-0.62802267495167,3.76640037789088,2.91063494214256,1.82159323076403,-0.33563963779780
3073000000,1.28691574262794,-0.63547452584254,3.76696429481186,2.91674654279088,1.81269085000094,-0.33363132863365
3074000000,1.28157521839688,-0.64288452354031,3.76752763081961,2.92282620910472,1.80376513085085,-0.33162236968583
3075000000,1.27619223842682,-0.65025242392573,3.76809038582724,2.92887384572431,1.79481620102229,-0.32961279819645
3076000000,1.27076712156942,-0.65757798522223,3.76865255974799,2.93488935794437,1.78584418869379,-0.32760265138873
3077000000,1.26530018804282,-0.66486096800375,3.76921415249516,2.94087265171681,1.77684922250960,-0.32559196646575
3078000000,1.25979175941468,-0.67210113520231,3.76977516398213,2.94682363365347,1.76783143157555,-0.32358078060927
3079000000,1.25424215858511,-0.67929825211558,3.77033559412240,2.95274221102871,1.75879094545483,-0.32156913097848
3080000000,1.24865170976965,-0.68645208641432,3.77089544282954,2.95862829178208,1.74972789416376,-0.31955705470881
3081000000,1.24302073848209,-0.69356240814959,3.77145471001722,2.96448178452083,1.74064240816750,-0.31754458891071
3082000000,1.23734957151733,-0.70062898975997,3.77201339559918,2.97030259852255,1.73153461837584,-0.31553177066842
3083000000,1.23163853693422,-0.70765160607860,3.77257149948928,2.97609064373756,1.72240465613884,-0.31351863703881
3084000000,1.22588796403829,-0.71463003434007,3.77312902160144,2.98184583079149,1.71325265324259,-0.31150522505010
3085000000,1.22009818336448,-0.72156405418724,3.77368596184969,2.98756807098766,1.70407874190483,-0.30949157170072
3086000000,1.21426952665986,-0.72845344767792,3.77424232014814,2.99325727630950,1.69488305477063,-0.30747771395807
3087000000,1.20840232686626,-0.73529799929141,3.77479809641100,2.99891335942293,1.68566572490803,-0.30546368875734
3088000000,1.20249691810290,-0.74209749593493,3.77535329055255,3.00453623367867,1.67642688580366,-0.30344953300031
3089000000,1.19655363564898,-0.74885172694993,3.77590790248718,3.01012581311452,1.66716667135833,-0.30143528355411
3090000000,1.19057281592625,-0.75556048411827,3.77646193212936,3.01568201245768,1.65788521588267,-0.29942097725010
3091000000,1.18455479648150,-0.76222356166829,3.77701537939366,3.02120474712690,1.64858265409263,-0.29740665088262
3092000000,1.17849991596910,-0.76884075628074,3.77756824419472,3.02669393323473,1.63925912110511,-0.29539234120784
3093000000,1.17240851413341,-0.77541186709457,3.77812052644728,3.03214948758963,1.62991475243346,-0.29337808494254
3094000000,1.16628093179126,-0.78193669571268,3.77867222606618,3.03757132769808,1.62054968398302,-0.29136391876295
3095000000,1.16011751081432,-0.78841504620740,3.77922334296633,3.04295937176670,1.61116405204665,-0.28934987930358
3096000000,1.15391859411152,-0.79484672512600,3.77977387706275,3.04831353870423,1.60175799330021,-0.28733600315599
3097000000,1.14768452561134,-0.80123154149599,3.78032382827055,3.05363374812360,1.59233164479806,-0.28532232686770
3098000000,1.14141565024419,-0.80756930683027,3.78087319650490,3.05891992034384,1.58288514396852,-0.28330888694094
3099000000,1.13511231392467,-0.81385983513226,3.78142198168109,3.06417197639202,1.57341862860936,-0.28129571983153
3100000000,1.12877486353387,-0.82010294290080,3.78197018371449,3.06938983800519,1.56393223688323,-0.27928286194769
3101000000,1.12240364690161,-0.82629844913497,3.78251780252056,3.07457342763215,1.55442610731308,-0.27727034964890
3102000000,1.11599901278868,-0.83244617533881,3.78306483801485,3.07972266843534,1.54490037877762,-0.27525821924473
3103000000,1.10956131086903,-0.83854594552585,3.78361129011300,3.08483748429260,1.53535519050671,-0.27324650699369
3104000000,1.10309089171199,-0.84459758622360,3.78415715873075,3.08991779979888,1.52579068207677,-0.27123524910208
3105000000,1.09658810676438,-0.85060092647781,3.78470244378390,3.09496354026801,1.51620699340617,-0.26922448172283
3106000000,1.09005330833272,-0.85655579785672,3.78524714518838,3.09997463173429,1.50660426475060,-0.26721424095440
3107000000,1.08348684956532,-0.86246203445508,3.78579126286018,3.10495100095418,1.49698263669846,-0.26520456283958
3108000000,1.07688908443442,-0.86831947289812,3.78633479671539,3.10989257540786,1.48734225016621,-0.26319548336439
3109000000,1.07026036771826,-0.87412795234537,3.78687774667019,3.11479928330082,1.47768324639372,-0.26118703845696
3110000000,1.06360105498318,-0.87988731449431,3.78742011264086,3.11967105356530,1.46800576693962,-0.25917926398637
3111000000,1.05691150256568,-0.88559740358401,3.78796189454375,3.12450781586187,1.45830995367664,-0.25717219576158
3112000000,1.05019206755448,-0.89125806639848,3.78850309229531,3.12930950058080,1.44859594878690,-0.25516586953022
3113000000,1.04344310777254,-0.89686915227007,3.78904370581209,3.13407603884348,1.43886389475727,-0.25316032097759
3114000000,1.03666498175912,-0.90243051308259,3.78958373501071,3.13880736250379,1.42911393437467,-0.25115558572545
3115000000,1.02985804875176,-0.90794200327442,3.79012317980789,3.14350340414942,1.41934621072134,-0.24915169933098
3116000000,1.02302266866832,-0.91340347984143,3.79066204012045,3.14816409710318,1.40956086717018,-0.24714869728566
3117000000,1.01615920208894,-0.91881480233979,3.79120031586529,3.15278937542421,1.39975804738003,-0.24514661501414
3118000000,1.00926801023809,-0.92417583288866,3.79173800695940,3.15737917390924,1.38993789529093,-0.24314548787321
3119000000,1.00234945496647,-0.92948643617276,3.79227511331986,3.16193342809372,1.38010055511941,-0.24114535115068
3120000000,0.99540389873307,-0.93474647944477,3.79281163486383,3.16645207425298,1.37024617135378,-0.23914624006427
3121000000,0.98843170458704,-0.93995583252771,3.79334757150859,3.17093504940335,1.36037488874936,-0.23714818976060
3122000000,0.98143323614977,-0.94511436781705,3.79388292317149,3.17538229130316,1.35048685232379,-0.23515123531404
3123000000,0.97440885759674,-0.95022196028280,3.79441768976996,3.17979373845384,1.34058220735223,-0.23315541172573
3124000000,0.96735893363955,-0.95527848747147,3.79495187122154,3.18416933010082,1.33066109936266,-0.23116075392242
3125000000,0.96028382950783,-0.96028382950782,3.79548546744384,3.18850900623455,1.32072367413111,-0.22916729675549
3126000000,0.95318391093122,-0.96523786909661,3.79601847835460,3.19281270759136,1.31077007767693,-0.22717507499988
3127000000,0.94605954412130,-0.97014049152408,3.79655090387160,3.19708037565436,1.30080045625799,-0.22518412335301
3128000000,0.93891109575358,-0.97499158465946,3.79708274391274,3.20131195265426,1.29081495636597,-0.22319447643377
3129000000,0.93173893294939,-0.97979103895621,3.79761399839600,3.20550738157014,1.28081372472155,-0.22120616878148
3130000000,0.92454342325788,-0.98453874745327,3.79814466723947,3.20966660613026,1.27079690826969,-0.21921923485487
3131000000,0.91732493463798,-0.98923460577604,3.79867475036129,3.21378957081272,1.26076465417485,-0.21723370903100
3132000000,0.91008383544032,-0.99387851213736,3.79920424767973,3.21787622084621,1.25071710981620,-0.21524962560433
3133000000,0.90282049438924,-0.99847036733833,3.79973315911313,3.22192650221056,1.24065442278289,-0.21326701878563
3134000000,0.89553528056475,-1.00301007476895,3.80026148457993,3.22594036163743,1.23057674086929,-0.21128592270099
3135000000,0.88822856338448,-1.00749754040868,3.80078922399865,3.22991774661084,1.22048421207016,-0.20930637139086
3136000000,0.88090071258568,-1.01193267282691,3.80131637728791,3.23385860536769,1.21037698457594,-0.20732839880898
3137000000,0.87355209820724,-1.01631538318325,3.80184294436641,3.23776288689827,1.20025520676799,-0.20535203882147
3138000000,0.86618309057165,-1.02064558522768,3.80236892515295,3.24163054094672,1.19011902721378,-0.20337732520576
3139000000,0.85879406026702,-1.02492319530067,3.80289431956643,3.24546151801140,1.17996859466214,-0.20140429164971
